20.960000	29.620000	003
32.590000	39.660000	006
40.290000	47.370000	010
47.730000	53.810000	012
54.600000	64.420000	017
65.560000	71.480000	020
72.220000	81.090000	024
81.550000	87.410000	027
88.200000	92.740000	030
93.210000	97.710000	033
98.660000	106.770000	037
107.050000	111.080000	039
112.130000	114.330000	040
115.240000	120.300000	043
120.690000	129.040000	047
131.710000	136.000000	049 dudfsudfsdifa
137.230000	145.190000	053
146.290000	152.510000	057
152.920000	161.390000	062
162.660000	169.290000	066
169.890000	179.230000	070
180.210000	187.460000	074
187.740000	191.230000	076
192.990000	196.940000	078
197.690000	205.730000	082
206.860000	213.630000	086
214.680000	217.970000	088
218.590000	227.990000	093
229.170000	235.820000	096
236.940000	240.640000	098
241.260000	250.140000	102
252.040000	261.690000	106
263.150000	268.580000	109
268.680000	273.200000	113
274.600000	283.930000	118
285.670000	290.400000	121
290.970000	301.530000	125
302.770000	307.850000	127
309.090000	310.850000	128
311.170000	312.560000	129
312.660000	314.010000	130
314.330000	317.240000	131
317.600000	319.540000	132
320.090000	320.980000	133
321.100000	322.960000	134
324.310000	327.470000	135
327.690000	330.380000	136
331.730000	334.050000	137
334.470000	337.350000	138
337.930000	341.270000	139
341.310000	342.420000	140
342.660000	344.410000	141
344.640000	345.970000	142
346.150000	347.150000	143
348.130000	351.560000	144
352.200000	354.180000	145
354.420000	356.030000	146
356.610000	360.280000	147
360.870000	362.880000	148
363.090000	364.280000	149
364.440000	365.820000	150
366.900000	369.250000	151
369.680000	371.000000	152
371.120000	371.910000	153
372.270000	374.320000	154
374.600000	375.910000	155
376.100000	378.450000	156
378.660000	380.250000	157
381.120000	382.480000	158
382.940000	384.490000	159
384.880000	387.180000	160
387.540000	389.280000	161
390.540000	392.120000	162
392.610000	393.930000	163
394.280000	396.340000	164
397.520000	399.310000	165
399.600000	401.560000	166
401.810000	403.540000	167
403.870000	404.910000	168
406.200000	406.800000	169
407.540000	410.630000	170
411.260000	414.820000	171
415.190000	416.830000	172
417.040000	418.260000	173
419.440000	420.060000	174
420.800000	424.130000	175
424.640000	426.870000	176
427.260000	429.400000	177
429.710000	430.910000	178
431.530000	432.390000	179
432.450000	433.770000	180
433.950000	435.340000	181
435.330000	436.450000	182
436.850000	438.250000	183
439.250000	439.870000	184
440.540000	443.610000	185
443.820000	446.760000	186
447.100000	449.190000	187
449.540000	451.940000	188
452.150000	454.340000	189
455.270000	455.990000	190
456.220000	458.880000	191
459.120000	461.230000	192
461.820000	463.630000	193
463.900000	464.870000	194
464.990000	465.920000	195
466.130000	468.560000	196
468.840000	471.150000	197
471.490000	472.540000	198
473.320000	474.030000	199
474.460000	476.500000	200
476.730000	478.330000	201
478.520000	479.720000	202
481.080000	482.730000	203
483.350000	484.050000	204
484.200000	486.080000	205
486.500000	488.430000	206
489.000000	490.490000	207
490.590000	492.410000	208
493.330000	495.770000	209
496.130000	498.200000	210
498.330000	499.600000	211
500.450000	502.980000	212
503.360000	504.540000	213
505.040000	507.890000	214
508.090000	510.480000	215
511.500000	512.760000	216
513.050000	516.860000	217
517.220000	519.190000	218
519.230000	520.240000	219
521.020000	522.950000	220
523.210000	524.790000	221
525.040000	525.940000	222
526.070000	528.320000	223
529.420000	530.820000	224
531.480000	533.380000	225
533.710000	535.670000	226
536.510000	538.880000	227
539.280000	540.860000	228
541.450000	542.950000	229
543.030000	544.480000	230
544.810000	546.510000	231
547.700000	550.490000	232
550.620000	551.650000	233
552.020000	554.820000	234
555.220000	556.710000	235
557.020000	557.820000	236
558.060000	559.310000	237
559.440000	561.450000	238
561.580000	562.570000	239
563.300000	565.970000	240
566.440000	568.760000	241
569.370000	570.890000	242
571.150000	571.850000	243
571.850000	572.710000	244
573.520000	575.100000	245
575.210000	576.140000	246
576.300000	576.930000	247
576.930000	578.090000	248
578.450000	579.310000	249
582.620000	587.200000	250
