26.140000	35.190000	004
37.540000	42.500000	006
44.020000	50.310000	009
51.070000	56.870000	011
58.040000	64.610000	014
65.950000	70.970000	017
71.680000	75.010000	019
75.750000	86.630000	025
87.680000	94.110000	028
95.300000	101.250000	032
102.170000	108.500000	035
109.500000	116.040000	038
116.280000	121.620000	040
122.500000	128.310000	045
129.670000	138.500000	049
139.310000	147.470000	053
148.310000	157.020000	057
157.980000	167.060000	062
168.180000	174.900000	066
175.180000	181.870000	069
182.690000	187.910000	074
189.170000	200.080000	079
201.120000	211.410000	084
212.310000	220.590000	088
220.980000	225.060000	090
226.550000	230.290000	092
230.730000	235.100000	094
235.870000	244.420000	098
245.480000	254.020000	103
254.790000	262.150000	107
263.260000	271.870000	111
273.530000	278.830000	113
279.520000	284.960000	115
285.630000	290.080000	117
290.970000	297.680000	120
298.370000	303.650000	122
304.610000	312.360000	125
313.190000	318.800000	127
319.760000	326.550000	132
326.730000	328.360000	133
329.210000	336.350000	138
337.970000	341.170000	139
342.020000	347.350000	142
348.320000	352.340000	145
352.690000	360.780000	150
361.670000	367.740000	153
368.690000	373.350000	156
374.560000	379.650000	159
380.200000	386.320000	162
387.260000	390.340000	164
391.110000	396.520000	167
396.910000	400.960000	169
402.540000	406.990000	172
407.760000	414.240000	175
415.310000	418.130000	177
419.080000	427.230000	181
427.580000	440.180000	189
441.020000	451.720000	194
452.310000	455.370000	196
455.590000	464.050000	201
464.280000	468.040000	203
469.840000	476.530000	207
476.970000	482.060000	211
483.140000	491.380000	215
492.400000	497.190000	218
498.140000	502.240000	219
502.590000	512.120000	222
512.730000	517.550000	225
517.880000	523.820000	227
525.150000	530.400000	230
531.070000	540.590000	234
541.720000	551.980000	240
552.650000	557.500000	242
558.850000	561.680000	244
562.350000	564.290000	245
564.890000	569.670000	247
570.380000	574.500000	249
574.910000	581.650000	252
582.430000	589.800000	256
590.440000	595.030000	258
595.560000	599.300000	261
599.860000	603.020000	262
603.370000	604.160000	263
