28.450000	34.360000	006
38.370000	45.660000	010
46.850000	52.150000	013
53.330000	57.840000	016
58.660000	62.700000	018
63.540000	69.770000	021
70.580000	77.500000	024
79.660000	86.690000	027
87.600000	94.450000	030
95.190000	99.020000	032
99.890000	104.260000	034
104.780000	113.310000	038
114.690000	119.340000	040
119.700000	126.440000	043
127.300000	131.260000	045
131.640000	137.380000	048
138.770000	143.330000	051
144.280000	151.650000	055
151.890000	156.820000	058
157.890000	163.650000	061
164.320000	167.310000	062
169.100000	175.190000	065
175.410000	180.310000	069
181.760000	187.060000	072
187.800000	196.650000	077
197.940000	202.090000	080
203.060000	207.130000	082
209.430000	219.370000	087
220.170000	225.770000	090
226.920000	229.130000	092
230.050000	233.530000	094
234.500000	238.420000	096
239.350000	246.290000	099
247.750000	250.990000	101
252.090000	254.580000	103
255.180000	259.350000	106
260.110000	262.820000	108
263.790000	268.080000	111
268.750000	276.210000	115
277.540000	283.220000	118
284.660000	288.000000	120
288.550000	291.030000	121
291.900000	300.570000	125
301.570000	305.740000	127
306.570000	315.540000	132
315.880000	322.660000	136
324.540000	326.570000	137
327.430000	330.670000	139
331.810000	336.170000	142
336.720000	341.010000	145
343.850000	348.250000	148
349.180000	353.910000	150
354.970000	359.740000	153
360.390000	369.400000	158
370.320000	373.490000	160
374.590000	378.250000	162
378.640000	385.040000	165
386.130000	394.510000	169
395.400000	401.130000	172
402.010000	408.560000	175
409.540000	415.280000	179
416.150000	421.710000	182
422.370000	428.270000	186
429.660000	439.090000	191
440.040000	445.190000	194
446.000000	452.370000	197
453.740000	461.420000	200
462.400000	467.650000	204
468.540000	472.470000	207
474.230000	481.010000	210
481.500000	487.570000	213
488.730000	495.060000	216
495.590000	501.460000	220
502.570000	507.110000	223
507.830000	515.000000	227
516.010000	526.010000	232
527.710000	536.290000	237
536.870000	546.840000	244
547.590000	553.700000	248
556.110000	561.350000	252
562.610000	565.670000	253
566.640000	569.840000	255
570.670000	577.390000	258
578.260000	581.160000	259
581.780000	586.260000	262
588.010000	588.830000	263
