14.790000	18.820000	003
18.970000	20.140000	004
20.490000	21.580000	005
21.990000	29.690000	008
30.180000	33.240000	009
33.550000	35.240000	010
35.350000	37.850000	011
38.010000	42.600000	013
43.140000	50.980000	016
51.410000	56.040000	018
56.220000	57.700000	019
57.810000	61.090000	022
61.430000	64.420000	023
64.910000	73.100000	026
73.640000	77.090000	028
77.270000	82.980000	030
83.320000	87.460000	031
88.030000	89.400000	032
89.650000	93.810000	034
94.150000	97.540000	035
99.580000	100.170000	036
100.270000	101.240000	037
101.660000	102.760000	038
103.210000	104.880000	039
105.010000	107.020000	040
107.120000	108.530000	041
109.050000	111.710000	042
112.060000	115.840000	044
115.890000	117.310000	045
117.400000	120.530000	046
120.900000	122.350000	047
122.490000	127.060000	050
127.660000	129.120000	051
129.400000	132.050000	052
132.420000	137.110000	054
138.050000	140.790000	056
141.090000	142.290000	057
142.570000	147.810000	058
148.250000	151.970000	059
152.170000	157.860000	061
158.330000	164.080000	064
164.450000	167.340000	065
168.750000	170.440000	066
171.250000	176.470000	067
176.710000	180.010000	068
180.480000	185.280000	070
185.660000	194.280000	073
195.320000	204.550000	076
205.140000	208.260000	078
208.410000	210.070000	079
210.170000	213.030000	080
213.100000	214.800000	081
215.460000	217.430000	082
217.740000	220.930000	083
221.290000	225.590000	084
225.760000	230.230000	086
230.870000	238.520000	089
238.800000	242.220000	091
242.500000	248.290000	092
248.940000	250.530000	093
250.810000	252.960000	094
253.150000	255.610000	095
255.890000	257.040000	096
257.140000	259.060000	097
259.320000	260.870000	098
262.660000	264.450000	099
264.920000	271.490000	101
271.880000	276.470000	103
276.960000	278.190000	104
278.390000	279.350000	105
279.560000	281.880000	106
283.020000	285.690000	108
286.520000	291.830000	110
291.930000	293.230000	111
294.420000	296.100000	112
296.510000	298.320000	113
298.620000	301.260000	114
301.990000	302.940000	115
303.090000	305.020000	116
305.110000	306.780000	117
307.040000	308.580000	118
308.720000	309.960000	119
309.990000	311.790000	120
311.960000	315.760000	121
315.900000	317.540000	122
317.730000	319.360000	123
319.500000	320.710000	124
320.790000	323.950000	125
324.560000	325.450000	126
325.590000	328.940000	127
329.360000	332.750000	129
333.600000	334.620000	131
334.910000	336.130000	132
336.280000	343.380000	135
343.920000	345.070000	136
345.290000	346.090000	137
346.150000	349.460000	139
349.850000	351.320000	140
351.590000	354.780000	141
356.350000	360.540000	142
360.790000	363.270000	143
363.350000	366.170000	144
366.370000	373.010000	147
374.740000	382.400000	150
382.600000	383.650000	151
384.750000	390.100000	153
390.490000	392.210000	154
392.260000	394.800000	155
395.420000	397.060000	156
397.190000	400.060000	157
400.220000	401.300000	158
401.350000	402.280000	159
402.700000	405.000000	160
405.140000	407.150000	161
407.190000	408.360000	162
408.800000	413.820000	163
413.990000	417.740000	164
417.960000	419.050000	165
419.110000	423.080000	168
423.880000	426.980000	170
427.280000	435.250000	174
435.510000	438.390000	176
438.570000	439.900000	177
440.230000	442.220000	178
442.310000	443.570000	179
443.910000	445.150000	180
445.240000	446.370000	181
446.420000	448.610000	182
448.740000	450.140000	183
450.230000	451.830000	184
451.970000	453.510000	185
454.150000	455.530000	186
455.640000	457.040000	187
457.090000	461.520000	188
461.660000	462.660000	189
462.860000	465.240000	190
465.840000	467.540000	191
467.660000	469.470000	192
469.740000	471.770000	193
472.040000	473.370000	194
473.730000	475.470000	195
476.520000	480.260000	196
481.180000	481.920000	197
482.090000	485.980000	198
486.720000	489.820000	200
489.980000	493.800000	202
494.450000	496.520000	203
496.880000	499.130000	204
499.350000	501.520000	205
501.670000	502.990000	206
503.160000	504.400000	207
505.020000	508.310000	208
509.130000	512.210000	209
513.410000	514.320000	210
514.420000	515.620000	211
516.380000	518.040000	212
518.120000	519.630000	213
519.780000	522.060000	214
522.580000	524.460000	215
524.750000	526.300000	216
526.410000	528.390000	217
528.510000	530.930000	218
531.160000	533.150000	219
533.630000	536.340000	220
536.360000	539.540000	221
539.900000	541.130000	222
541.180000	542.720000	223
543.350000	544.680000	224
544.950000	548.470000	225
548.830000	553.170000	226
553.770000	554.640000	227
554.760000	559.660000	231
559.940000	560.910000	232
