20.880000	25.410000	003
26.310000	29.320000	004
30.060000	37.160000	008
38.020000	46.400000	012
46.950000	49.300000	013
50.290000	53.490000	014
54.110000	62.490000	017
63.240000	70.920000	020
71.670000	74.370000	022
75.540000	87.300000	026
88.590000	91.900000	027
92.610000	98.660000	031
99.850000	102.450000	032
103.210000	105.180000	033
106.450000	116.680000	037
117.430000	122.310000	040
123.120000	132.540000	044
133.560000	137.510000	046
138.550000	147.480000	052
148.210000	152.230000	054
152.980000	155.900000	055
156.320000	160.020000	057
160.760000	170.370000	062
171.150000	177.650000	066
178.420000	186.870000	071
187.010000	192.900000	074
193.690000	199.080000	077
200.320000	201.670000	078
202.480000	208.160000	080
208.850000	217.620000	084
218.340000	220.970000	086
221.690000	224.580000	088
225.530000	230.480000	090
231.250000	234.110000	091
235.000000	239.520000	093
239.730000	240.980000	094
241.610000	248.390000	096
249.240000	255.720000	099
256.610000	267.400000	104
268.400000	277.740000	109
278.630000	289.190000	114
289.750000	299.920000	118
301.310000	309.600000	122
310.360000	319.980000	127
320.690000	330.090000	132
330.880000	340.480000	136
341.070000	346.220000	139
347.400000	353.200000	142
354.290000	362.460000	145
363.310000	368.700000	147
369.840000	377.540000	150
378.030000	382.270000	152
383.650000	389.720000	154
390.420000	396.550000	157
396.830000	398.110000	158
399.000000	403.270000	160
404.060000	410.950000	163
411.480000	415.320000	165
415.350000	422.380000	169
423.050000	433.710000	174
434.350000	436.980000	175
437.590000	446.240000	180
447.740000	450.770000	182
451.810000	457.450000	185
458.080000	464.200000	188
465.220000	470.970000	190
471.860000	479.510000	194
480.830000	486.300000	197
486.970000	497.090000	202
497.320000	502.020000	204
503.070000	511.190000	208
511.970000	514.970000	209
515.760000	523.470000	212
524.130000	526.590000	214
527.700000	533.650000	216
534.100000	535.260000	217
535.950000	538.650000	218
539.520000	540.250000	219
540.590000	542.870000	220
543.460000	547.680000	222
548.300000	555.440000	225
555.950000	561.830000	228
562.370000	572.140000	233
572.720000	577.110000	235
577.760000	585.280000	239
586.320000	593.240000	242
593.690000	599.660000	245
600.250000	609.250000	249
609.590000	614.310000	251
614.980000	622.710000	255
623.140000	629.180000	258
629.980000	637.790000	262
638.610000	643.610000	265
644.290000	650.920000	268
651.650000	656.570000	270
657.070000	660.150000	273
660.830000	667.500000	276
667.650000	671.820000	279
672.400000	676.860000	281
678.030000	685.420000	284
685.840000	691.250000	287
692.050000	700.770000	291
701.330000	708.730000	296
709.720000	715.090000	298
715.760000	722.970000	302
723.090000	725.010000	303
725.350000	726.820000	304
727.610000	734.800000	308
735.380000	742.180000	311
743.010000	749.550000	314
750.140000	757.770000	317
758.620000	765.960000	320
766.470000	768.640000	321
769.210000	776.730000	325
777.280000	783.740000	328
783.940000	789.170000	330
789.910000	797.850000	333
798.360000	804.250000	336
805.270000	814.870000	340
815.400000	818.940000	341
819.940000	820.690000	342
821.110000	830.900000	346
831.340000	838.960000	349
839.590000	850.350000	354
850.920000	859.310000	358
859.840000	868.440000	362
868.610000	870.600000	363
871.170000	873.620000	365
873.990000	877.680000	367
878.020000	882.090000	369
882.560000	887.630000	371
887.950000	895.330000	374
896.060000	902.640000	378
903.340000	907.640000	380
908.200000	910.780000	381
911.040000	912.860000	382
913.760000	915.860000	383
916.390000	922.080000	387
923.110000	932.970000	392
934.000000	939.600000	395
940.940000	950.170000	399
951.250000	959.190000	404
960.020000	962.770000	405
963.540000	969.370000	408
969.840000	977.760000	412
978.530000	984.060000	415
984.900000	992.410000	418
993.100000	996.640000	420
997.310000	1001.140000	422
1002.020000	1009.150000	425
1009.710000	1011.900000	426
1012.500000	1020.570000	430
1021.270000	1024.070000	431
1024.710000	1029.740000	434
1030.530000	1033.500000	436
1034.200000	1039.240000	438
1039.920000	1043.880000	441
1044.880000	1049.350000	443
1049.660000	1056.830000	447
1057.250000	1061.360000	449
1061.760000	1071.430000	454
1071.860000	1076.250000	456
1076.580000	1081.920000	459
1082.040000	1088.120000	462
1088.600000	1091.060000	463
1091.400000	1094.420000	465
1094.710000	1096.330000	466
1096.670000	1103.410000	470
1104.420000	1114.670000	475
1115.420000	1118.000000	476
1118.450000	1126.260000	480
1126.940000	1132.900000	483
1133.730000	1138.710000	486
1139.650000	1140.970000	487
1141.560000	1143.130000	488
1143.790000	1147.010000	489
1147.730000	1150.290000	490
1150.910000	1155.900000	493
1156.430000	1162.520000	496
1163.100000	1168.440000	499
1168.910000	1176.720000	503
1177.230000	1181.230000	505
1181.630000	1182.670000	506
1182.960000	1185.410000	507
