41.290000	47.330000	011
48.250000	56.910000	014
58.200000	63.720000	016
64.840000	71.680000	019
72.960000	77.860000	021
79.010000	88.850000	025
90.600000	94.210000	027
95.070000	100.150000	029
101.230000	103.360000	030
104.270000	113.390000	034
114.880000	118.850000	035
119.870000	125.240000	037
126.910000	132.250000	039
133.460000	142.510000	044
144.060000	152.070000	047
153.310000	159.600000	049
161.540000	170.400000	053
171.280000	173.640000	054
175.630000	177.060000	055
177.840000	184.050000	058
184.550000	190.270000	061
191.420000	198.480000	064
199.490000	202.510000	065
203.210000	204.840000	066
205.470000	208.220000	067
210.310000	214.400000	069
214.650000	216.280000	070
217.180000	223.870000	073
224.480000	229.140000	075
230.070000	235.520000	078
237.180000	243.450000	081
244.820000	248.810000	083
250.100000	255.550000	085
256.300000	259.780000	086
260.720000	269.750000	089
270.390000	275.870000	091
277.180000	285.920000	094
286.980000	294.140000	097
295.440000	299.670000	099
300.620000	304.970000	101
306.640000	309.420000	103
310.270000	317.570000	106
318.580000	323.790000	108
324.730000	327.140000	109
327.940000	335.530000	113
337.050000	344.070000	116
345.380000	354.830000	120
356.010000	364.620000	123
365.740000	374.870000	127
375.870000	384.300000	130
386.300000	395.790000	134
396.760000	399.360000	135
400.880000	406.520000	137
407.820000	411.580000	139
412.480000	416.600000	141
418.310000	423.210000	142
424.400000	432.620000	145
433.770000	441.660000	149
442.130000	443.690000	150
444.630000	446.710000	151
448.270000	454.620000	153
455.990000	461.070000	157
462.360000	469.590000	160
470.890000	474.460000	161
475.460000	479.720000	163
480.980000	484.360000	164
486.420000	490.350000	165
491.200000	494.220000	166
494.760000	495.670000	167	실수
495.670000	498.060000	168
499.180000	502.900000	169
504.570000	505.870000	170
506.880000	508.540000	171
509.760000	513.320000	172
515.150000	517.260000	173
517.830000	526.050000	177
526.930000	536.340000	181
538.040000	545.050000	184
546.820000	549.000000	185
549.920000	556.240000	188
557.480000	562.320000	190
562.730000	568.370000	194
