23.530000	29.740000	004
30.270000	34.660000	005
35.080000	42.980000	008
43.100000	48.430000	010
49.120000	55.840000	013
55.910000	60.640000	014
61.080000	67.510000	016
68.250000	76.840000	019
76.940000	83.160000	021
83.490000	91.700000	024
92.360000	93.300000	025
93.880000	100.230000	027
100.780000	105.440000	028
105.990000	112.850000	030
113.370000	119.520000	032
119.710000	123.220000	034
123.460000	127.550000	035
127.980000	133.260000	036
133.660000	140.330000	038
140.880000	147.110000	041
147.640000	53.140000	043
153.430000	159.010000	045
159.720000	169.000000	048
169.520000	174.070000	050
174.320000	180.250000	052
180.380000	185.040000	054
185.710000	190.070000	055
190.530000	199.930000	058
200.470000	203.380000	059
203.610000	211.900000	063
212.220000	219.130000	066
219.540000	223.900000	067
224.320000	231.200000	069
231.450000	238.050000	072
238.280000	241.980000	073
242.590000	252.470000	076
253.030000	259.160000	078
259.580000	264.100000	079
264.380000	269.570000	081
269.750000	275.280000	083
275.670000	280.280000	085
280.460000	285.780000	086	실수
286.350000	292.270000	087
292.820000	296.120000	088
296.580000	300.360000	090
300.830000	309.690000	093
309.910000	314.570000	095
315.200000	324.410000	099
324.890000	327.120000	100	실수
327.280000	333.350000	102
333.830000	340.300000	104
340.790000	346.410000	106
346.510000	354.440000	108
354.800000	360.820000	111
361.090000	367.480000	113
367.950000	376.040000	117
376.570000	382.360000	119
382.720000	388.870000	121
389.300000	396.740000	124
396.850000	402.380000	127
402.400000	407.180000	128
407.910000	416.830000	131
416.890000	421.750000	133
422.250000	428.830000	135
429.330000	435.530000	138
436.100000	443.000000	141
443.540000	449.470000	143
449.890000	459.090000	147
459.720000	465.400000	149
465.420000	471.090000	151
471.670000	479.760000	154
479.920000	483.050000	155
483.590000	489.010000	157
489.190000	496.300000	160
496.630000	504.260000	162
504.730000	512.420000	164
513.630000	522.070000	167
522.380000	531.850000	170
532.110000	537.800000	172
538.270000	547.040000	176
547.170000	551.250000	178
551.760000	559.610000	183
560.390000	564.490000	184
565.400000	573.400000	187
575.640000	579.810000	189
580.190000	582.760000	190 실수
583.190000	590.570000	193
591.340000	595.800000	195
596.440000	600.680000	197
600.970000	605.390000	198
606.000000	614.660000	202
615.220000	624.500000	206
625.090000	629.670000	208
629.800000	635.590000	210
636.630000	644.950000	213
645.150000	651.700000	216
652.210000	657.310000	217
657.710000	662.920000	219
663.440000	668.020000	221
668.450000	675.280000	224
675.400000	680.550000	225
680.980000	687.730000	228
687.850000	691.240000	229
691.720000	700.450000	232
700.880000	705.880000	233
706.080000	711.150000	236
711.440000	717.660000	238
718.280000	727.430000	241
728.010000	733.030000	242
733.370000	740.060000	245
740.260000	744.070000	247
744.280000	750.210000	248
751.250000	755.200000	249
755.620000	762.840000	252
763.570000	769.960000	254
770.630000	776.270000	257
776.810000	783.310000	259
783.700000	791.850000	261
792.120000	798.790000	263
799.090000	802.570000	265
802.970000	812.720000	269
813.630000	820.090000	271
820.620000	823.190000	272
823.630000	829.730000	274
830.160000	834.310000	275
835.390000	840.230000	277
840.990000	849.470000	280
849.940000	857.460000	282
857.710000	867.430000	286
868.030000	874.730000	288
875.690000	882.040000	292
882.370000	885.770000	294
886.400000	891.170000	296
891.680000	896.320000	298
896.660000	902.680000	300
903.020000	909.810000	302
910.280000	918.100000	304
918.400000	922.560000	306
922.930000	932.160000	310
932.940000	937.850000	312
938.090000	942.380000	314
942.820000	949.690000	317
950.210000	957.200000	321
957.360000	962.970000	323
963.280000	967.420000	325
968.280000	970.750000	326
971.280000	976.760000	329
977.030000	977.980000	330
